,Customer_number,age,job,marital,education,Annual Income,Gender
23887,24888,45.0,technician,married,secondary,4016908.0,F
23888,24889,35.0,management,married,tertiary,4934488.0,F
23889,24890,31.0,technician,married,secondary,3179392.0,M
23890,24891,37.0,management,married,tertiary,1741842.0,M
23891,24892,34.0,technician,married,secondary,3927750.0,M
23892,24893,33.0,services,married,secondary,3474847.0,M
23893,24894,33.0,technician,married,tertiary,2283598.0,M
23894,24895,55.0,admin.,married,secondary,463421.0,F
23895,24896,41.0,technician,married,secondary,4960598.0,M
23896,24897,33.0,technician,divorced,secondary,2997664.0,M
23897,24898,46.0,blue-collar,married,primary,534944.0,F
23898,24899,60.0,retired,married,primary,4622445.0,M
23899,24900,47.0,management,divorced,tertiary,4545062.0,M
23900,24901,31.0,management,single,tertiary,2194531.0,F
23901,24902,41.0,management,single,tertiary,1724904.0,M
23902,24903,46.0,blue-collar,married,secondary,841145.0,F
23903,24904,47.0,entrepreneur,married,secondary,1868595.0,F
23904,24905,31.0,management,married,tertiary,3347014.0,M
23905,24906,34.0,technician,divorced,secondary,3731581.0,F
23906,24907,45.0,blue-collar,married,primary,2369344.0,M
23907,24908,32.0,management,married,tertiary,3330876.0,M
23908,24909,49.0,management,married,tertiary,320619.0,F
23909,24910,39.0,management,single,secondary,4870906.0,M
23910,24911,47.0,services,married,secondary,3714339.0,F
23911,24912,59.0,technician,divorced,secondary,4369323.0,M
23912,24913,48.0,management,married,tertiary,4430363.0,F
23913,24914,33.0,management,married,tertiary,2031134.0,M
23914,24915,38.0,technician,single,secondary,459155.0,M
23915,24916,33.0,management,single,tertiary,2830243.0,M
23916,24917,49.0,technician,married,secondary,1068356.0,M
23917,24918,31.0,technician,divorced,secondary,1705859.0,F
23918,24919,46.0,management,divorced,secondary,1740921.0,F
23919,24920,33.0,housemaid,married,secondary,3090220.0,F
23920,24921,38.0,management,single,tertiary,2089444.0,M
23921,24922,59.0,technician,married,secondary,2128618.0,M
23922,24923,49.0,blue-collar,married,secondary,4845978.0,M
23923,24924,40.0,technician,married,secondary,1517018.0,M
23924,24925,32.0,technician,single,secondary,4328505.0,M
23925,24926,34.0,management,single,secondary,4529889.0,M
23926,24927,54.0,blue-collar,married,primary,2182155.0,F
23927,24928,45.0,blue-collar,married,primary,1547041.0,M
23928,24929,30.0,management,single,tertiary,2038404.0,M
23929,24930,40.0,self-employed,single,tertiary,3860791.0,M
23930,24931,42.0,unemployed,divorced,tertiary,1740873.0,F
23931,24932,33.0,management,single,tertiary,1739637.0,F
23932,24933,43.0,admin.,married,secondary,2813519.0,M
23933,24934,39.0,technician,divorced,secondary,4537233.0,F
23934,24935,40.0,technician,divorced,secondary,268010.0,M
23935,24936,52.0,technician,married,tertiary,1897380.0,F
23936,24937,55.0,blue-collar,married,primary,3770286.0,F
23937,24938,35.0,management,married,tertiary,450587.0,F
23938,24939,54.0,technician,married,secondary,585884.0,M
23939,24940,45.0,blue-collar,married,primary,977547.0,M
23940,24941,33.0,blue-collar,married,secondary,4652691.0,M
23941,24942,46.0,blue-collar,married,primary,2138332.0,M
23942,24943,31.0,technician,married,secondary,398860.0,F
23943,24944,46.0,management,divorced,tertiary,847779.0,M
23944,24945,38.0,,married,,722996.0,F
23945,24946,34.0,entrepreneur,married,,1739362.0,M
23946,24947,54.0,blue-collar,married,secondary,2860963.0,M
23947,24948,34.0,technician,married,secondary,747623.0,M
23948,24949,44.0,technician,married,secondary,648265.0,F
23949,24950,32.0,management,single,tertiary,2991180.0,F
23950,24951,33.0,housemaid,single,tertiary,4674958.0,M
23951,24952,41.0,management,married,secondary,1962833.0,F
23952,24953,45.0,blue-collar,married,primary,4458634.0,M
23953,24954,41.0,admin.,married,secondary,1737587.0,M
23954,24955,54.0,services,married,,1196055.0,F
23955,24956,49.0,blue-collar,married,secondary,1116286.0,M
23956,24957,36.0,technician,single,tertiary,1413673.0,M
23957,24958,45.0,technician,single,tertiary,1485295.0,F
23958,24959,48.0,blue-collar,married,primary,1735663.0,M
23959,24960,41.0,management,married,tertiary,1887892.0,F
23960,24961,41.0,technician,married,secondary,369013.0,M
23961,24962,56.0,management,married,tertiary,3877666.0,M
23962,24963,55.0,admin.,married,tertiary,3130851.0,F
23963,24964,36.0,self-employed,married,tertiary,3001322.0,M
23964,24965,40.0,management,single,tertiary,3438684.0,M
23965,24966,30.0,technician,married,tertiary,1248949.0,F
23966,24967,35.0,management,divorced,secondary,1229678.0,M
23967,24968,31.0,management,married,tertiary,3286652.0,F
23968,24969,59.0,housemaid,married,primary,1287798.0,M
23969,24970,46.0,technician,divorced,secondary,3250345.0,F
23970,24971,38.0,technician,married,secondary,3805430.0,M
23971,24972,52.0,technician,divorced,secondary,3960261.0,M
23972,24973,52.0,technician,married,secondary,3504744.0,M
23973,24974,45.0,technician,married,secondary,4238952.0,F
23974,24975,38.0,technician,single,secondary,1760785.0,F
23975,24976,40.0,technician,divorced,secondary,1745150.0,F
23976,24977,47.0,blue-collar,married,secondary,2226622.0,F
23977,24978,48.0,blue-collar,married,secondary,2730108.0,M
23978,24979,38.0,management,married,tertiary,2043019.0,F
23979,24980,60.0,admin.,married,secondary,2300524.0,F
23980,24981,46.0,blue-collar,married,,1788298.0,M
23981,24982,34.0,technician,married,secondary,4791861.0,M
23982,24983,33.0,technician,married,secondary,1281681.0,M
23983,24984,47.0,self-employed,married,primary,2480933.0,M
23984,24985,58.0,retired,married,primary,1231680.0,F
23985,24986,47.0,management,single,tertiary,4828313.0,M
23986,24987,34.0,technician,divorced,secondary,2903362.0,M
23987,24988,32.0,management,married,tertiary,768218.0,F
23988,24989,31.0,technician,single,secondary,4846356.0,F
23989,24990,42.0,technician,married,,1733937.0,M
23990,24991,41.0,technician,divorced,secondary,3264317.0,F
23991,24992,37.0,technician,married,secondary,1731694.0,F
23992,24993,56.0,retired,married,secondary,3472837.0,F
23993,24994,52.0,services,married,secondary,239357.0,M
23994,24995,49.0,self-employed,married,secondary,691959.0,F
23995,24996,36.0,technician,single,secondary,4702054.0,M
23996,24997,32.0,technician,single,secondary,4363275.0,M
23997,24998,60.0,technician,single,secondary,4769775.0,M
23998,24999,49.0,technician,single,secondary,1936064.0,F
23999,25000,35.0,management,single,tertiary,3076141.0,M
24000,25001,36.0,management,single,tertiary,3019128.0,F
24001,25002,36.0,technician,divorced,secondary,684395.0,F
24002,25003,33.0,technician,single,tertiary,2346752.0,M
24003,25004,34.0,technician,married,secondary,517628.0,F
24004,25005,37.0,technician,married,secondary,3234469.0,M
24005,25006,32.0,management,single,tertiary,4187506.0,M
24006,25007,30.0,technician,single,secondary,236160.0,M
24007,25008,37.0,technician,married,secondary,4611014.0,M
24008,25009,45.0,technician,married,secondary,981195.0,F
24009,25010,52.0,technician,married,secondary,3021081.0,F
24010,25011,46.0,technician,married,secondary,4552175.0,F
24011,25012,46.0,unemployed,married,secondary,3678463.0,F
24012,25013,33.0,technician,married,secondary,3154174.0,F
24013,25014,39.0,technician,divorced,secondary,4180015.0,M
24014,25015,49.0,management,married,tertiary,278837.0,F
24015,25016,50.0,admin.,married,tertiary,1564861.0,M
24016,25017,47.0,admin.,married,tertiary,1136310.0,M
24017,25018,37.0,admin.,married,secondary,3774339.0,M
24018,25019,43.0,technician,single,tertiary,3358842.0,F
24019,25020,53.0,unemployed,married,tertiary,3999991.0,F
24020,25021,31.0,management,single,tertiary,3562746.0,M
24021,25022,35.0,management,single,tertiary,3954693.0,M
24022,25023,37.0,technician,married,secondary,4968831.0,M
24023,25024,51.0,blue-collar,married,primary,1731275.0,M
24024,25025,37.0,housemaid,married,primary,2822691.0,M
24025,25026,47.0,admin.,married,secondary,4655006.0,F
24026,25027,57.0,retired,married,tertiary,4102006.0,M
24027,25028,36.0,technician,single,secondary,1706868.0,M
24028,25029,32.0,management,single,tertiary,389525.0,M
24029,25030,33.0,management,married,tertiary,2518139.0,M
24030,25031,38.0,self-employed,married,tertiary,1153409.0,F
24031,25032,51.0,blue-collar,married,secondary,4282956.0,F
24032,25033,31.0,housemaid,single,secondary,644251.0,F
24033,25034,37.0,management,single,tertiary,3356045.0,F
24034,25035,46.0,management,married,tertiary,3869617.0,F
24035,25036,53.0,entrepreneur,married,secondary,4032257.0,M
24036,25037,59.0,blue-collar,married,primary,4759994.0,F
24037,25038,34.0,management,divorced,tertiary,2234871.0,M
24038,25039,46.0,technician,divorced,secondary,1731070.0,F
24039,25040,30.0,self-employed,married,tertiary,1679617.0,M
24040,25041,49.0,management,married,tertiary,1151530.0,M
24041,25042,43.0,management,married,tertiary,3634171.0,M
24042,25043,36.0,blue-collar,married,secondary,3992907.0,F
24043,25044,28.0,blue-collar,single,secondary,3530745.0,M
24044,25045,36.0,self-employed,single,tertiary,1730669.0,F
24045,25046,47.0,admin.,divorced,secondary,1901782.0,F
24046,25047,37.0,management,divorced,tertiary,2852335.0,M
24047,25048,50.0,blue-collar,married,primary,3383387.0,F
24048,25049,32.0,management,married,tertiary,1146670.0,M
24049,25050,31.0,entrepreneur,married,tertiary,3394111.0,F
24050,25051,52.0,technician,married,secondary,4541271.0,M
24051,25052,52.0,management,married,tertiary,3525586.0,F
24052,25053,45.0,admin.,divorced,secondary,1130038.0,M
24053,25054,47.0,admin.,married,secondary,724604.0,F
24054,25055,48.0,student,single,,1631242.0,F
24055,25056,43.0,management,married,tertiary,454400.0,F
24056,25057,30.0,technician,married,tertiary,226184.0,M
24057,25058,34.0,blue-collar,divorced,secondary,313882.0,M
24058,25059,44.0,technician,single,secondary,2108345.0,F
24059,25060,30.0,blue-collar,married,secondary,269407.0,F
24060,25061,33.0,admin.,married,tertiary,327843.0,F
24061,25062,32.0,admin.,married,secondary,2095379.0,M
24062,25063,42.0,admin.,single,secondary,1730402.0,M
24063,25064,40.0,technician,married,secondary,4852970.0,M
24064,25065,33.0,services,married,secondary,2673189.0,M
24065,25066,58.0,retired,married,tertiary,4425141.0,M
24066,25067,35.0,management,married,tertiary,3748448.0,M
24067,25068,31.0,blue-collar,married,primary,3064978.0,F
24068,25069,45.0,admin.,married,secondary,2126373.0,M
24069,25070,58.0,management,divorced,tertiary,4823435.0,M
24070,25071,45.0,blue-collar,married,secondary,4773668.0,M
24071,25072,28.0,student,single,secondary,3074381.0,F
24072,25073,36.0,management,married,tertiary,2862885.0,M
24073,25074,42.0,admin.,single,secondary,3795233.0,M
24074,25075,32.0,technician,single,tertiary,661773.0,M
24075,25076,28.0,self-employed,married,secondary,3786122.0,M
24076,25077,40.0,management,married,tertiary,1751779.0,F
24077,25078,36.0,management,married,tertiary,703911.0,M
24078,25079,44.0,admin.,divorced,primary,4088790.0,M
24079,25080,51.0,entrepreneur,married,tertiary,4709739.0,F
24080,25081,56.0,technician,married,secondary,4311028.0,F
24081,25082,57.0,,married,,3220156.0,M
24082,25083,26.0,services,single,secondary,4631297.0,M
24083,25084,40.0,technician,divorced,tertiary,561831.0,M
24084,25085,49.0,admin.,married,secondary,4602067.0,M
24085,25086,50.0,management,single,tertiary,956481.0,M
24086,25087,44.0,blue-collar,married,secondary,2891201.0,F
24087,25088,58.0,admin.,divorced,secondary,1871977.0,M
24088,25089,37.0,admin.,married,secondary,4221315.0,M
24089,25090,36.0,technician,single,secondary,4219391.0,M
24090,25091,39.0,entrepreneur,married,primary,3479005.0,F
24091,25092,58.0,retired,married,primary,1801015.0,M
24092,25093,27.0,entrepreneur,married,secondary,1328948.0,M
24093,25094,33.0,management,married,tertiary,2905838.0,M
24094,25095,47.0,management,divorced,tertiary,1226506.0,M
24095,25096,30.0,admin.,married,secondary,3163324.0,F
24096,25097,39.0,admin.,married,secondary,1515047.0,F
24097,25098,57.0,technician,married,secondary,2223639.0,M
24098,25099,38.0,management,married,tertiary,3865463.0,F
24099,25100,43.0,management,married,secondary,802393.0,M
24100,25101,34.0,technician,married,secondary,3851477.0,F
24101,25102,31.0,admin.,married,secondary,4326868.0,M
24102,25103,35.0,management,divorced,tertiary,3086931.0,M
24103,25104,58.0,management,divorced,tertiary,952167.0,F
24104,25105,39.0,blue-collar,single,,3044588.0,F
24105,25106,60.0,blue-collar,married,secondary,200955.0,F
24106,25107,59.0,management,divorced,tertiary,1145358.0,F
24107,25108,35.0,management,single,tertiary,1571787.0,M
24108,25109,42.0,technician,divorced,secondary,1079531.0,M
24109,25110,43.0,retired,married,secondary,1610854.0,M
24110,25111,36.0,entrepreneur,married,tertiary,280050.0,F
24111,25112,34.0,housemaid,married,secondary,4979314.0,M
24112,25113,35.0,blue-collar,single,secondary,890222.0,M
24113,25114,43.0,self-employed,married,primary,902871.0,M
24114,25115,38.0,admin.,single,secondary,2864698.0,M
24115,25116,39.0,blue-collar,married,secondary,1624557.0,F
24116,25117,58.0,retired,divorced,tertiary,1784578.0,M
24117,25118,27.0,management,single,tertiary,1580662.0,F
24118,25119,34.0,technician,single,secondary,4360926.0,M
24119,25120,41.0,services,married,secondary,4395926.0,F
24120,25121,60.0,management,married,tertiary,1250762.0,M
24121,25122,28.0,management,single,tertiary,1282332.0,M
24122,25123,26.0,technician,single,tertiary,3545640.0,F
24123,25124,34.0,entrepreneur,married,tertiary,3640371.0,M
24124,25125,56.0,technician,married,secondary,2474941.0,M
24125,25126,34.0,management,married,tertiary,1889367.0,M
24126,25127,50.0,admin.,divorced,secondary,4600060.0,F
24127,25128,51.0,admin.,single,secondary,3840514.0,M
24128,25129,26.0,management,single,tertiary,1440742.0,M
24129,25130,31.0,management,married,tertiary,3127934.0,F
24130,25131,37.0,services,married,secondary,4934600.0,F
24131,25132,44.0,self-employed,married,secondary,3854807.0,M
24132,25133,59.0,retired,divorced,secondary,1365635.0,F
24133,25134,43.0,services,married,secondary,2916211.0,M
24134,25135,49.0,management,married,secondary,4719276.0,M
24135,25136,48.0,management,divorced,tertiary,4891712.0,F
24136,25137,34.0,management,married,tertiary,3772886.0,M
24137,25138,30.0,management,single,tertiary,3492437.0,F
24138,25139,36.0,admin.,married,secondary,931945.0,M
24139,25140,31.0,technician,single,tertiary,3158281.0,M
24140,25141,28.0,unemployed,single,tertiary,4793470.0,M
24141,25142,29.0,management,single,tertiary,744646.0,F
24142,25143,33.0,management,single,tertiary,3203183.0,F
24143,25144,40.0,blue-collar,married,secondary,1240307.0,M
24144,25145,43.0,admin.,single,secondary,2114918.0,M
24145,25146,38.0,management,married,tertiary,3018488.0,M
24146,25147,33.0,technician,married,secondary,4488769.0,F
24147,25148,23.0,admin.,single,secondary,1150483.0,F
24148,25149,59.0,technician,married,tertiary,2383205.0,F
24149,25150,38.0,management,single,tertiary,1413202.0,F
24150,25151,31.0,management,married,tertiary,1370342.0,M
24151,25152,33.0,unemployed,divorced,secondary,738092.0,F
24152,25153,43.0,admin.,married,secondary,719715.0,M
24153,25154,40.0,management,single,secondary,3308776.0,M
24154,25155,48.0,management,married,tertiary,2357988.0,M
24155,25156,47.0,technician,married,secondary,371454.0,M
24156,25157,31.0,technician,married,secondary,389175.0,M
24157,25158,33.0,unemployed,married,secondary,1496639.0,F
24158,25159,34.0,management,married,tertiary,1860026.0,M
24159,25160,28.0,self-employed,single,tertiary,3895054.0,M
24160,25161,34.0,admin.,married,tertiary,693613.0,F
24161,25162,47.0,blue-collar,married,secondary,423638.0,F
24162,25163,22.0,technician,single,secondary,2469701.0,M
24163,25164,37.0,technician,married,secondary,4152423.0,M
24164,25165,26.0,management,married,tertiary,3682610.0,M
24165,25166,30.0,admin.,married,secondary,4105772.0,M
24166,25167,43.0,blue-collar,divorced,primary,3092155.0,M
24167,25168,33.0,admin.,single,secondary,406875.0,M
24168,25169,40.0,blue-collar,married,secondary,2940652.0,M
24169,25170,59.0,housemaid,married,tertiary,1942952.0,F
24170,25171,30.0,management,single,tertiary,312797.0,M
24171,25172,32.0,management,married,tertiary,2269654.0,M
24172,25173,32.0,blue-collar,single,tertiary,1969394.0,F
24173,25174,31.0,entrepreneur,single,secondary,1841575.0,M
